Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_data
1678246356.083191,1336,1678245895,842408895,imu1_frame,0,0,0,,0.6352440337664933,0.14624917689392586,0.3497881335165315,-0.6728480195950232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.808566,-0.423291,0.709623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.845,-11.002,-10.338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0294,-0.0862,0.1152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-101.284,+039.882,-021.794,-00.0294,-00.0862,+00.1152,-03.845,-11.002,-10.338,-00.808566,-00.423291,+00.709623*61
"
1678246356.1283393,1337,1678245895,842408895,imu1_frame,0,0,0,,0.6447582510101884,0.13917510530182434,0.3543927371028427,-0.66281435991329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.92946,-0.113363,0.768869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.089,-12.74,-12.802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.031,-0.0868,0.1105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-099.744,+039.903,-022.238,-00.0310,-00.0868,+00.1105,-04.089,-12.740,-12.802,-00.929460,-00.113363,+00.768869*60
"
1678246356.1763165,1338,1678245895,842408895,imu1_frame,0,0,0,,0.6492213493463395,0.13752276133926183,0.3588890573357886,-0.656351867667924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.376006,0.191597,0.234791,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.648,-14.499,-11.838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0331,-0.0855,0.1086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-098.989,+040.280,-022.549,-00.0331,-00.0855,+00.1086,-03.648,-14.499,-11.838,-00.376006,+00.191597,+00.234791*60
"
1678246356.176325,1339,1678245895,842408895,imu1_frame,0,0,0,,0.6485988069726568,0.13797346976414826,0.36278794070077475,-0.6547272862169252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.115527,0.294288,-0.098727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.62,-13.34,-11.122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0331,-0.0867,0.1061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-099.142,+040.638,-022.965,-00.0331,-00.0867,+00.1061,-03.620,-13.340,-11.122,-00.115527,+00.294288,-00.098727*6A
"
1678246356.220357,1340,1678245895,842408895,imu1_frame,0,0,0,,0.6445063623188995,0.13993568884007757,0.3660585490881344,-0.6565292762389218,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.109077,0.431255,-0.380045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.425,-11.541,-10.816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0343,-0.0861,0.11,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-099.918,+040.965,-023.432,-00.0343,-00.0861,+00.1100,-03.425,-11.541,-10.816,+00.109077,+00.431255,-00.380045*67
"
1678246356.2203662,1341,1678245895,842408895,imu1_frame,0,0,0,,0.6393366547976754,0.1434338646746237,0.37094759168301306,-0.6580830133966327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.123829,0.641712,-0.177191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.06,-9.138,-11.77,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0343,-0.0858,0.1132,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-100.885,+041.537,-024.031,-00.0343,-00.0858,+00.1132,-04.060,-09.138,-11.770,-00.123829,+00.641712,-00.177191*61
"
1678246356.2643564,1342,1678245895,842408895,imu1_frame,0,0,0,,0.6335932331198009,0.1497396204577957,0.37809200097045426,-0.6581672278472329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.172466,0.971502,-0.299266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.093,-10.807,-11.944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0362,-0.0923,0.1207,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-101.929,+042.549,-024.709,-00.0362,-00.0923,+00.1207,-04.093,-10.807,-11.944,+00.172466,+00.971502,-00.299266*60
"
1678246356.2643619,1343,1678245895,842408895,imu1_frame,0,0,0,,0.6240272011065969,0.1576175180658159,0.3855921851952656,-0.6611092473972657,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.174883,1.149067,-0.680807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.914,-10.689,-12.479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0354,-0.1018,0.1344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-103.699,+043.602,-025.620,-00.0354,-00.1018,+00.1344,-03.914,-10.689,-12.479,+00.174883,+01.149067,-00.680807*6E
"
1678246356.312301,1344,1678245895,842408895,imu1_frame,0,0,0,,0.6082632372509794,0.1662280412651083,0.3921432378772951,-0.6697818700840111,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.959175,1.085093,-1.389409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.082,-9.553,-8.991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0236,-0.112,0.1332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-106.656,+044.405,-026.887,-00.0236,-00.1120,+00.1332,-03.082,-09.553,-08.991,+00.959175,+01.085093,-01.389409*6C
"
1678246356.312309,1345,1678245895,842408895,imu1_frame,0,0,0,,0.5862316698113226,0.17568134959503776,0.390189920825889,-0.6879101092443555,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.660535,0.790271,-1.883384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.01,-6.013,-7.743,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0047,-0.0882,0.1235,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-110.548,+044.362,-027.566,-00.0047,-00.0882,+00.1235,-01.010,-06.013,-07.743,+01.660535,+00.790271,-01.883384*62
"
1678246356.3562338,1346,1678245895,842408895,imu1_frame,0,0,0,,0.5608322807326575,0.18124420963973334,0.38502287151182846,-0.7101936903219149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.507106,0.40524,-2.341498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.678,-4.844,-4.872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.004,-0.0604,0.1213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-114.918,+043.575,-028.311,-00.0040,-00.0604,+00.1213,+00.678,-04.844,-04.872,+01.507106,+00.405240,-02.341498*6C
"
1678246356.3587368,1347,1678245895,842408895,imu1_frame,0,0,0,,0.5338078304967953,0.17904050787809417,0.37875925279852085,-0.7345305473964745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.469594,-0.132423,-2.773906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.094,-4.257,-4.453,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0145,-0.0389,0.1207,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-119.436,+041.866,-029.373,-00.0145,-00.0389,+00.1207,+01.094,-04.257,-04.453,+01.469594,-00.132423,-02.773906*66
"
1678246356.4003258,1348,1678245895,842408895,imu1_frame,0,0,0,,0.5041253052132726,0.17009830924623304,0.36702314137399344,-0.7630322768606602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.573389,-0.747637,-3.284552,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.676,-4.792,-5.206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0257,-0.0269,0.1181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.948,+039.023,-030.013,-00.0257,-00.0269,+00.1181,+00.676,-04.792,-05.206,+01.573389,-00.747637,-03.284552*60
"
1678246356.4442022,1349,1678245895,842408895,imu1_frame,0,0,0,,0.4706621899103852,0.15211687020293468,0.35746708837409125,-0.7921835907905275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.815714,-0.950837,-3.772854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.777,-2.159,-7.65,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0385,-0.0218,0.1178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-128.721,+035.275,-031.221,-00.0385,-00.0218,+00.1178,-00.777,-02.159,-07.650,+00.815714,-00.950837,-03.772854*62
"
1678246356.4442077,1350,1678245895,842408895,imu1_frame,0,0,0,,0.4359839383303074,0.12884885650651917,0.35364580311010685,-0.8174659770519903,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.307335,-0.885502,-3.621549,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.108,4.225,-11.159,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0495,-0.0186,0.1195,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-133.339,+031.267,-033.024,-00.0495,-00.0186,+00.1195,-02.108,+04.225,-11.159,+00.307335,-00.885502,-03.621549*60
"
1678246356.4882774,1351,1678245895,842408895,imu1_frame,0,0,0,,0.4054343794750839,0.10651336298038283,0.3531276698345102,-0.8364082234432614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.044555,-0.783065,-3.035203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.736,8.542,-11.984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0651,-0.0222,0.1294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-137.085,+027.679,-034.717,-00.0651,-00.0222,+00.1294,-01.736,+08.542,-11.984,-00.044555,-00.783065,-03.035203*66
"
1678246356.4882867,1352,1678245895,842408895,imu1_frame,0,0,0,,0.3803212644207422,0.08642313554122892,0.3523285867431148,-0.8507357665199166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.232744,-0.838915,-2.453702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.7,13.0,-13.584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0694,-0.0497,0.1279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-139.885,+024.522,-035.920,-00.0694,-00.0497,+00.1279,-01.700,+13.000,-13.584,+00.232744,-00.838915,-02.453702*62
"
1678246356.5322955,1353,1678245895,842408895,imu1_frame,0,0,0,,0.3609525295420384,0.0694948873972202,0.34663820204931034,-0.8629749063112284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.479231,-0.794761,-1.894755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.592,16.588,-15.172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0637,-0.0683,0.1124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-141.774,+021.727,-036.159,-00.0637,-00.0683,+00.1124,-02.592,+16.588,-15.172,+00.479231,-00.794761,-01.894755*63
"
1678246356.5334547,1354,1678245895,842408895,imu1_frame,0,0,0,,0.350026254320996,0.0615551845227682,0.34310262921428786,-0.869467173831551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.043019,-0.102754,-0.762815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.722,17.557,-15.585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0601,-0.0782,0.1072,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-142.842,+020.318,-036.176,-00.0601,-00.0782,+00.1072,-02.722,+17.557,-15.585,-00.043019,-00.102754,-00.762815*6F
"
1678246356.5761995,1355,1678245895,842408895,imu1_frame,0,0,0,,0.34599477531772177,0.06118509189175643,0.3456983003670598,-0.8700785511126929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012359,0.224387,-0.066997,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.121,17.233,-13.933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.058,-0.0827,0.1098,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-143.376,+020.224,-036.582,-00.0580,-00.0827,+00.1098,-03.121,+17.233,-13.933,-00.012359,+00.224387,-00.066997*6B
"
1678246356.620328,1356,1678245895,842408895,imu1_frame,0,0,0,,0.3475722451405863,0.0655791467172423,0.3424802069556001,-0.870402330975406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.559178,0.156962,0.39277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.478,14.525,-12.371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0584,-0.0843,0.1119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-143.238,+020.624,-036.037,-00.0584,-00.0843,+00.1119,-03.478,+14.525,-12.371,+00.559178,+00.156962,+00.392770*65
"
1678246356.620333,1357,1678245895,842408895,imu1_frame,0,0,0,,0.35150847441253663,0.07234917557462928,0.3375959830433588,-0.8701932782105541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.395843,0.289193,0.569975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.4,13.374,-10.433,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.058,-0.0789,0.1112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-142.830,+021.300,-035.172,-00.0580,-00.0789,+00.1112,-03.400,+13.374,-10.433,+00.395843,+00.289193,+00.569975*61
"
1678246356.6642897,1358,1678245895,842408895,imu1_frame,0,0,0,,0.35863253901193703,0.08116292397631657,0.33440816880175195,-0.8677363991282868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.375164,0.360517,1.05296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.1,14.097,-7.927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0603,-0.0681,0.1111,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-142.093,+022.378,-034.379,-00.0603,-00.0681,+00.1111,-03.100,+14.097,-07.927,+00.375164,+00.360517,+01.052960*60
"
1678246356.6642985,1359,1678245895,842408895,imu1_frame,0,0,0,,0.3720327653320138,0.09121267859156482,0.32953459424344633,-0.8629477504347377,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.444505,0.171694,1.542481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.359,12.35,-7.911,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0612,-0.0582,0.1214,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-140.522,+023.742,-033.174,-00.0612,-00.0582,+00.1214,-03.359,+12.350,-07.911,+00.444505,+00.171694,+01.542481*60
"
1678246356.7083106,1360,1678245895,842408895,imu1_frame,0,0,0,,0.3912110676223194,0.10206330640759845,0.323600668159758,-0.855464546092655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.316981,0.10511,2.019473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.805,9.168,-8.998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0688,-0.0307,0.1426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-138.130,+025.329,-031.614,-00.0688,-00.0307,+00.1426,-03.805,+09.168,-08.998,+00.316981,+00.105110,+02.019473*69
"
1678246356.708507,1361,1678245895,842408895,imu1_frame,0,0,0,,0.41395847490384396,0.11349916457469786,0.31887799712841064,-0.8450284868828405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.144428,0.115004,2.359839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.531,7.69,-9.854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0554,-0.0057,0.1348,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-135.195,+027.118,-029.994,-00.0554,-00.0057,+00.1348,-03.531,+07.690,-09.854,+00.144428,+00.115004,+02.359839*63
"
1678246356.7562375,1362,1678245895,842408895,imu1_frame,0,0,0,,0.440287743385994,0.12547168608975864,0.31454240738060435,-0.8315447269829065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.059049,0.103786,2.708375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.493,5.689,-10.293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0412,-0.0065,0.121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-131.638,+029.055,-028.166,-00.0412,-00.0065,+00.1210,-02.493,+05.689,-10.293,+00.059049,+00.103786,+02.708375*67
"
1678246356.7963235,1363,1678245895,842408895,imu1_frame,0,0,0,,0.4693872447052421,0.1373116678556452,0.31220138186760443,-0.8144638835078453,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.297947,0.193743,2.899944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.653,1.878,-10.442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0293,-0.0087,0.1183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-127.539,+031.115,-026.324,-00.0293,-00.0087,+00.1183,-01.653,+01.878,-10.442,-00.297947,+00.193743,+02.899944*63
"
1678246356.796331,1364,1678245895,842408895,imu1_frame,0,0,0,,0.4986901401539479,0.1469444963928909,0.31359185459493644,-0.7945914722829485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.67232,0.11933,2.860194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.023,-0.388,-10.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0164,-0.0101,0.1174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.265,+033.113,-024.835,-00.0164,-00.0101,+00.1174,-01.023,-00.388,-10.125,-00.672320,+00.119330,+02.860194*6B
"
1678246356.8403099,1365,1678245895,842408895,imu1_frame,0,0,0,,0.5278017772957398,0.15451932827113443,0.314181323977305,-0.7738469853517319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.487578,-0.09113,2.876358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.934,-2.326,-9.956,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0016,-0.0227,0.115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-118.763,+034.806,-023.176,+00.0016,-00.0227,+00.1150,-00.934,-02.326,-09.956,-00.487578,-00.091130,+02.876358*6F
"
1678246356.8403182,1366,1678245895,842408895,imu1_frame,0,0,0,,0.5569656906801863,0.16195712896014022,0.30987090585041366,-0.7533519293740315,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.316516,-0.208616,3.008629,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.708,-4.54,-12.006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0161,-0.0431,0.1157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-113.882,+036.100,-020.766,+00.0161,-00.0431,+00.1157,-02.708,-04.540,-12.006,-00.316516,-00.208616,+03.008629*6A
"
1678246356.88425,1367,1678245895,842408895,imu1_frame,0,0,0,,0.5869141986589208,0.16902718300628083,0.3089857239408988,-0.7290331660618992,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.777666,0.096301,3.034117,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.475,-10.272,-12.924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.013,-0.0653,0.1197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-108.674,+037.528,-018.536,+00.0130,-00.0653,+00.1197,-04.475,-10.272,-12.924,-00.777666,+00.096301,+03.034117*6D
"
1678246356.884259,1368,1678245895,842408895,imu1_frame,0,0,0,,0.6126864552110077,0.1754253300510489,0.3115969082504694,-0.7048039641958597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.75469,0.24853,2.514415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.134,-15.107,-11.855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0104,-0.0835,0.1264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-103.972,+038.984,-016.769,-00.0104,-00.0835,+00.1264,-05.134,-15.107,-11.855,-00.754690,+00.248530,+02.514415*61
"
1678246356.932238,1369,1678245895,842408895,imu1_frame,0,0,0,,0.6305347705443405,0.18018681359385047,0.31693063477430694,-0.6852106158569389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.855163,0.365689,1.707439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.239,-17.388,-8.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0292,-0.0775,0.1241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-100.569,+040.286,-015.753,-00.0292,-00.0775,+00.1241,-04.239,-17.388,-08.390,-00.855163,+00.365689,+01.707439*6D
"
