Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675711210.1823044,0,69609,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711211.1818657,0,69610,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711212.1802936,0,69611,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711213.1837547,0,69612,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711214.1825066,0,69613,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711215.1804736,0,69614,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711216.1817968,0,69615,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711217.1819773,0,69616,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711218.1811795,0,69617,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711219.1816437,0,69618,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711220.1812093,0,69619,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711221.181661,0,69620,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711222.1811943,0,69621,0,GPS1_Frame,42.202296,-71.054268,7.4,0.9,330406.7165304846,4674280.084222618,0.0,19,T
